ESTU_GENERO;ESTU_AREARESIDE;ESTU_VALORMATRICULAUNIVERSIDAD;ESTU_PAGOMATRICULABECA;ESTU_PAGOMATRICULACREDITO;ESTU_PAGOMATRICULAPADRES;ESTU_PAGOMATRICULAPROPIO;ESTU_COMOCAPACITOEXAMENSB11;FAMI_EDUCACIONPADRE;FAMI_EDUCACIONMADRE;FAMI_VIVIENDA;FAMI_TIENEINTERNET;FAMI_TIENECOMPUTADOR;FAMI_TRABAJOLABORPADRE;FAMI_TRABAJOLABORMADRE;ESTU_HORASSEMANATRABAJA;ESTU_PRGM_ACADEMICO;MOD_RAZONA_CUANTITAT_PUNT;MOD_LECTURA_CRITICA_PUNT;MOD_COMPETEN_CIUDADA_PUNT;MOD_INGLES_PUNT;MOD_COMUNI_ESCRITA_PUNT;PUNT_GLOBAL
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;No realiza ninguna prueba de preparacion;Ninguno;Secundaria (Bachillerato) incompleta;2;Si;No;;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;DISE袿 INDUSTRIAL;161;152;166;157;157;159
M;Area Rural;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;No;Si;Es agricultor, pesquero o jornalero;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;INGENIERIA AGROFORESTAL;166;153;126;127;151;145
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria completa;1;Si;No;Es agricultor, pesquero o jornalero;Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Menos de 10 horas;SOCIOLOGI岮;147;124;125;146;121;133
F;Area Rural;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;143;174;121;144;175;151
M;Cabecera Municipal;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Primaria completa;Primaria completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;154;174;152;142;157;156
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) incompleta;1;Si;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;107;103;103;126;125;113
F;Area Rural;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Ninguno;Primaria completa;1;Si;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;PSICOLOGIA;138;144;129;121;126;132
F;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN FILOSOFIA Y LETRAS;120;135;160;136;149;140
F;Cabecera Municipal;No paga matricula;No;No;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria completa;1;Si;;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ECONOMIA;139;183;145;127;77;134
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;0;INGENIERIA AGROFORESTAL;158;147;146;166;127;149
F;Cabecera Municipal;No paga matricula;Si;No;No;Si;No realiza ninguna prueba de preparacion;Ninguno;Primaria incompleta;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;PSICOLOGIA;182;172;160;138;143;159
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;Si;;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN FILOSOFIA Y LETRAS;111;133;160;139;75;124
F;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es vendedor o trabaja en atencion al publico;Mas de 30 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;140;137;130;127;136;134
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;141;150;150;157;159;151
F;Cabecera Municipal;No paga matricula;No;No;No;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Menos de 10 horas;MERCADEO;80;116;125;126;79;105
F;Area Rural;No paga matricula;No;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Entre 21 y 30 horas;INGENIERIA ELECTRONICA;169;172;166;170;141;164
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;;Es operario de maquinas o conduce vehiculos (taxita, chofer);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;;ADMINISTRACION DE EMPRESAS;121;133;88;120;137;120
M;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Ninguno;Secundaria (Bachillerato) incompleta;2;Si;Si;Pensionado;Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Entre 11 y 20 horas;BIOLOGIA;208;176;202;152;152;178
F;Area Rural;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;131;161;133;112;126;133
F;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Tecnica o tecnologica incompleta;2;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja por cuenta propia (por ejemplo plomero, electricista);Menos de 10 horas;MEDICINA VETERINARIA;151;171;178;159;129;158
M;Cabecera Municipal;Menos de 500 mil;Si;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;Si;Si;;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;GEOGRAFIA APLICADA A LA ORGANIZACION DEL ESPACIO Y PLANIFICACION REGIONAL;116;165;171;162;92;141
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;No;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN MATEMATICAS;193;163;138;133;160;157
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria completa;Primaria completa;1;Si;;Es agricultor, pesquero o jornalero;;Menos de 10 horas;INGENIERIA CIVIL;164;122;124;126;118;131
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica completa;2;Si;Si;Es vendedor o trabaja en atencion al publico;Es vendedor o trabaja en atencion al publico;Mas de 30 horas;MEDICINA VETERINARIA;150;157;164;192;132;159
M;Area Rural;No paga matricula;Si;Si;Si;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 11 y 20 horas;ARTES VISUALES;111;114;165;129;109;126
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Postgrado;Secundaria (Bachillerato) incompleta;2;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;ADMINISTRACION DE EMPRESAS;162;181;157;172;154;165
M;Area Rural;Menos de 500 mil;No;No;Si;Si;No realiza ninguna prueba de preparacion;Educacion profesional incompleta;Primaria completa;1;Si;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;0;ADMINISTRACION DE EMPRESAS;167;145;168;142;127;150
M;Cabecera Municipal;Menos de 500 mil;No;Si;No;No;Repasa por cuenta propia;Primaria incompleta;Secundaria (Bachillerato) completa;2;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;DISE袿 GRAFICO Y MULTIMEDIAL;147;157;164;133;131;146
M;Area Rural;No paga matricula;No;Si;Si;No;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;No;Si;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;INGENIERIA AGROINDUSTRIAL;177;126;144;165;152;153
F;Cabecera Municipal;Menos de 500 mil;Si;Si;Si;Si;No realiza ninguna prueba de preparacion;;;;;;;;;INGENIERIA AGROFORESTAL;95;132;100;118;164;122
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) completa;;;;;;Entre 11 y 20 horas;ECONOMIA;107;84;104;127;0;84
M;Cabecera Municipal;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria incompleta;No sabe;2;Si;Si;Es agricultor, pesquero o jornalero;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Entre 11 y 20 horas;INGENIERIA AGROINDUSTRIAL;193;172;191;168;120;169
F;Area Rural;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Ninguno;Ninguno;1;No;No;Trabaja en el hogar, no trabaja o estudia;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;COMERCIO INTERNACIONAL;119;165;154;154;124;143
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria completa;Primaria completa;2;Si;Si;;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;156;153;114;128;135;137
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Primaria completa;Secundaria (Bachillerato) completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;ADMINISTRACION DE EMPRESAS;154;148;162;160;177;160
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Tecnica o tecnologica incompleta;Secundaria (Bachillerato) incompleta;2;Si;Si;Trabaja en el hogar, no trabaja o estudia;;Entre 21 y 30 horas;DERECHO;168;173;173;159;300;195
F;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Educacion profesional completa;2;Si;Si;;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Menos de 10 horas;ECONOMIA;186;162;92;136;166;148
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;Repasa por cuenta propia;Primaria incompleta;Tecnica o tecnologica incompleta;1;No;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Menos de 10 horas;INGENIERIA AMBIENTAL;145;113;98;155;0;102
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Secundaria (Bachillerato) completa;2;Si;;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;0;QUIMICA;162;107;96;133;119;123
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;Si;Toma un curso de preparacion;Tecnica o tecnologica completa;Educacion profesional completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Entre 21 y 30 horas;INGENIERIA DE SISTEMAS;125;124;156;126;116;129
F;Cabecera Municipal;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Educacion profesional completa;Tecnica o tecnologica completa;2;Si;;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Menos de 10 horas;ADMINISTRACION DE EMPRESAS;143;161;141;138;97;136
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Ninguno;Tecnica o tecnologica incompleta;2;Si;Si;Ninguno;Trabaja en el hogar, no trabaja o estudia;;LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;155;159;174;148;170;161
F;Area Rural;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Tecnica o tecnologica incompleta;2;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Trabaja en el hogar, no trabaja o estudia;Mas de 30 horas;MERCADEO;163;169;155;139;110;147
F;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Ninguno;Ninguno;2;Si;No;;;0;LICENCIATURA EN ESPA袿L E INGLES;128;155;168;178;140;154
M;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;;;;;;;;;INGENIERIA AMBIENTAL;197;190;181;144;133;169
M;Cabecera Municipal;Menos de 500 mil;Si;No;Si;Si;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;1;Si;Si;Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Es vendedor o trabaja en atencion al publico;Entre 21 y 30 horas;MERCADEO;162;169;142;177;152;160
F;Cabecera Municipal;Menos de 500 mil;Si;No;Si;Si;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica completa;1;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;SOCIOLOGIA;82;85;100;112;135;103
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) incompleta;1;Si;Si;;;0;LICENCIATURA EN ESPA袿L E INGLES;144;131;139;173;176;153
M;Area Rural;No paga matricula;No;No;Si;No;Toma un curso de preparacion;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;Si;Si;Trabaja por cuenta propia (por ejemplo plomero, electricista);Es due駉 de un negocio peque駉 (tiene pocos empleados o no tiene, por ejemplo tienda, papelera, etc;Entre 21 y 30 horas;INGENIERIA DE SISTEMAS;207;173;170;187;131;174
M;Cabecera Municipal;Entre 500 mil y menos de 1 millon;No;No;Si;No;Repasa por cuenta propia;Educacion profesional incompleta;Educacion profesional completa;2;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;DERECHO;173;181;195;208;114;174
M;Area Rural;No paga matricula;Si;No;No;No;No realiza ninguna prueba de preparacion;Primaria incompleta;Primaria incompleta;1;No;Si;Es agricultor, pesquero o jornalero;Es agricultor, pesquero o jornalero;Entre 11 y 20 horas;FISICA;139;129;118;160;149;139
M;Cabecera Municipal;No paga matricula;No;No;No;Si;No realiza ninguna prueba de preparacion;Primaria incompleta;Secundaria (Bachillerato) incompleta;1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;LICENCIATURA EN CIENCIAS NATURALES Y EDUCACION AMBIENTAL;172;170;136;122;124;145
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) incompleta;Secundaria (Bachillerato) incompleta;3;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Es vendedor o trabaja en atencion al publico;Menos de 10 horas;INGENIERIA CIVIL;116;78;115;185;130;125
M;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Mas de 30 horas;PSICOLOGIA;193;177;179;162;162;175
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Primaria completa;2;Si;;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja por cuenta propia (por ejemplo plomero, electricista);;LICENCIATURA EN INFORMATICA;175;141;122;148;148;147
F;Cabecera Municipal;Menos de 500 mil;No;Si;Si;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica incompleta;1;Si;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGROFORESTAL;81;138;99;121;134;115
M;Area Rural;No paga matricula;No;No;Si;No;Repasa por cuenta propia;Primaria completa;Primaria completa;1;Si;Si;Es agricultor, pesquero o jornalero;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;INGENIERIA AGRONOMICA;142;122;165;126;112;133
M;Cabecera Municipal;No paga matricula;Si;No;No;Si;Repasa por cuenta propia;Primaria incompleta;Primaria incompleta;2;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;Entre 11 y 20 horas;ADMINISTRACION DE EMPRESAS;139;133;120;130;155;135
M;Cabecera Municipal;No paga matricula;Si;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Entre 11 y 20 horas;QUIMICA;146;127;166;129;117;137
F;Cabecera Municipal;No paga matricula;No;No;Si;No;No realiza ninguna prueba de preparacion;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;2;Si;Si;Es vendedor o trabaja en atencion al publico;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;LICENCIATURA EN LENGUA CASTELLANA Y LITERATURA;132;166;180;141;141;152
F;Cabecera Municipal;No paga matricula;Si;No;Si;No;Repasa por cuenta propia;Primaria incompleta;Educacion profesional completa;1;Si;Si;Es operario de maquinas o conduce vehiculos (taxita, chofer);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;ECONOMIA;170;160;180;152;175;167
F;Cabecera Municipal;Menos de 500 mil;No;No;No;Si;Repasa por cuenta propia;Educacion profesional completa;Secundaria (Bachillerato) completa;;;;;;Entre 11 y 20 horas;ARTES VISUALES;123;90;128;134;121;119
M;Cabecera Municipal;Entre 2.5 millones y menos de 4 millones;No;No;Si;No;Repasa por cuenta propia;Postgrado;Postgrado;3;Si;Si;Trabaja como profesional (por ejemplo medico, abogado, ingeniero);Trabaja como profesional (por ejemplo medico, abogado, ingeniero);0;DERECHO;181;198;215;189;176;192
M;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Tecnica o tecnologica completa;Tecnica o tecnologica completa;2;Si;Si;Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Tiene un trabajo de tipo auxiliar administrativo (por ejemplo, secretario o asistente);Mas de 30 horas;SOCIOLOGIA;180;180;194;171;159;177
F;Cabecera Municipal;Menos de 500 mil;No;No;Si;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;No;No;Trabaja por cuenta propia (por ejemplo plomero, electricista);Trabaja en el hogar, no trabaja o estudia;0;ADMINISTRACION DE EMPRESAS;152;143;138;130;129;138
M;Cabecera Municipal;No paga matricula;No;No;No;No;Repasa por cuenta propia;Secundaria (Bachillerato) completa;Secundaria (Bachillerato) completa;1;Si;Si;Trabaja como personal de limpieza, mantenimiento, seguridad o construccion;Trabaja en el hogar, no trabaja o estudia;Menos de 10 horas;SOCIOLOGIA;115;170;149;155;176;153
F;Cabecera Municipal;Menos de 500 mil;Si;Si;Si;Si;Repasa por cuenta propia;Secundaria (Bachillerato) incompleta;Primaria incompleta;1;No;Si;Es vendedor o trabaja en atencion al publico;Trabaja como personal de limpieza, mantenimiento, seguridad o construcci贸n;Entre 11 y 20 horas;INGENIERIA AMBIENTAL;152;158;151;79;116;131
